customer_id,customer_segment
CUST03968,Low txn count / High avg value – Premium User
CUST03969,High txn count / Low avg value – Daily Spender
CUST03970,Low txn count / High avg value – Premium User
CUST03971,Low txn count / High avg value – Premium User
CUST03972,High Travel & Dining – Lifestyle User
CUST03973,High txn count / Low avg value – Daily Spender
CUST03974,High Travel & Dining – Lifestyle User
CUST03975,High txn count / Low avg value – Daily Spender
CUST03976,High txn count / Low avg value – Daily Spender
CUST03977,Low txn count / High avg value – Premium User
CUST03978,High Groceries/Fuel ratio – Household User
CUST03979,Low txn count / High avg value – Premium User
CUST03980,Low Activity – Dormant User
CUST03981,High Travel & Dining – Lifestyle User
CUST03982,High Groceries/Fuel ratio – Household User
CUST03983,High Groceries/Fuel ratio – Household User
CUST03984,High Travel & Dining – Lifestyle User
CUST03985,Low Activity – Dormant User
CUST03986,High Groceries/Fuel ratio – Household User
CUST03987,Low txn count / High avg value – Premium User
CUST03988,High txn count / Low avg value – Daily Spender
CUST03989,Low txn count / High avg value – Premium User
CUST03990,High Groceries/Fuel ratio – Household User
CUST03991,High Groceries/Fuel ratio – Household User
CUST03992,High txn count / Low avg value – Daily Spender
CUST03993,High Groceries/Fuel ratio – Household User
CUST03994,Low txn count / High avg value – Premium User
CUST03995,Low txn count / High avg value – Premium User
CUST03996,High txn count / Low avg value – Daily Spender
CUST03997,High txn count / Low avg value – Daily Spender
CUST03998,Low txn count / High avg value – Premium User
CUST03999,High Groceries/Fuel ratio – Household User
CUST04000,Low txn count / High avg value – Premium User
CUST04001,High txn count / Low avg value – Daily Spender
CUST04002,High txn count / Low avg value – Daily Spender
CUST04003,High Groceries/Fuel ratio – Household User
CUST04004,High Groceries/Fuel ratio – Household User
CUST04005,High txn count / Low avg value – Daily Spender
CUST04006,High txn count / Low avg value – Daily Spender
CUST04007,Low txn count / High avg value – Premium User
CUST04008,High txn count / Low avg value – Daily Spender
CUST04009,Low txn count / High avg value – Premium User
CUST04010,High Groceries/Fuel ratio – Household User
CUST04011,High txn count / Low avg value – Daily Spender
CUST04012,High txn count / Low avg value – Daily Spender
CUST04013,High Groceries/Fuel ratio – Household User
CUST04014,High txn count / Low avg value – Daily Spender
CUST04015,High txn count / Low avg value – Daily Spender
CUST04016,Low Activity – Dormant User
CUST04017,High Travel & Dining – Lifestyle User
CUST04018,High txn count / Low avg value – Daily Spender
CUST04019,High Groceries/Fuel ratio – Household User
CUST04020,High Groceries/Fuel ratio – Household User
CUST04021,High Groceries/Fuel ratio – Household User
CUST04022,High txn count / Low avg value – Daily Spender
CUST04023,Low txn count / High avg value – Premium User
CUST04024,High txn count / Low avg value – Daily Spender
CUST04025,Low txn count / High avg value – Premium User
CUST04026,High txn count / Low avg value – Daily Spender
CUST04027,High Groceries/Fuel ratio – Household User
CUST04028,High txn count / Low avg value – Daily Spender
CUST04029,High txn count / Low avg value – Daily Spender
CUST04030,High txn count / Low avg value – Daily Spender
CUST04031,High txn count / Low avg value – Daily Spender
CUST04032,High Groceries/Fuel ratio – Household User
CUST04033,High txn count / Low avg value – Daily Spender
CUST04034,High Groceries/Fuel ratio – Household User
CUST04035,Low txn count / High avg value – Premium User
CUST04036,High txn count / Low avg value – Daily Spender
CUST04037,High txn count / Low avg value – Daily Spender
CUST04038,High txn count / Low avg value – Daily Spender
CUST04039,Low txn count / High avg value – Premium User
CUST04040,High txn count / Low avg value – Daily Spender
CUST04041,High txn count / Low avg value – Daily Spender
CUST04042,Low txn count / High avg value – Premium User
CUST04043,High txn count / Low avg value – Daily Spender
CUST04044,Low txn count / High avg value – Premium User
CUST04045,Low txn count / High avg value – Premium User
CUST04046,High txn count / Low avg value – Daily Spender
CUST04047,Low txn count / High avg value – Premium User
CUST04048,Low Activity – Dormant User
CUST04049,High Groceries/Fuel ratio – Household User
CUST04050,Low Activity – Dormant User
CUST04051,High txn count / Low avg value – Daily Spender
CUST04052,High txn count / Low avg value – Daily Spender
CUST04053,Low txn count / High avg value – Premium User
CUST04054,High txn count / Low avg value – Daily Spender
CUST04055,High Groceries/Fuel ratio – Household User
CUST04056,High Travel & Dining – Lifestyle User
CUST04057,High Groceries/Fuel ratio – Household User
CUST04058,Low txn count / High avg value – Premium User
CUST04059,High Travel & Dining – Lifestyle User
CUST04060,High txn count / Low avg value – Daily Spender
CUST04061,High Groceries/Fuel ratio – Household User
CUST04062,High txn count / Low avg value – Daily Spender
CUST04063,High txn count / Low avg value – Daily Spender
CUST04064,Low Activity – Dormant User
CUST04065,High Groceries/Fuel ratio – Household User
CUST04066,High Groceries/Fuel ratio – Household User
CUST04067,High Travel & Dining – Lifestyle User
CUST04068,High txn count / Low avg value – Daily Spender
CUST04069,Low Activity – Dormant User
CUST04070,High txn count / Low avg value – Daily Spender
CUST04071,High txn count / Low avg value – Daily Spender
CUST04072,Low txn count / High avg value – Premium User
CUST04073,High txn count / Low avg value – Daily Spender
CUST04074,High txn count / Low avg value – Daily Spender
CUST04075,High Groceries/Fuel ratio – Household User
CUST04076,Low txn count / High avg value – Premium User
CUST04077,High txn count / Low avg value – Daily Spender
CUST04078,High txn count / Low avg value – Daily Spender
CUST04079,High Groceries/Fuel ratio – Household User
CUST04080,High txn count / Low avg value – Daily Spender
CUST04081,High Groceries/Fuel ratio – Household User
CUST04082,High txn count / Low avg value – Daily Spender
CUST04083,High txn count / Low avg value – Daily Spender
CUST04084,High Groceries/Fuel ratio – Household User
CUST04085,High Groceries/Fuel ratio – Household User
CUST04086,High Groceries/Fuel ratio – Household User
CUST04087,High txn count / Low avg value – Daily Spender
CUST04088,High txn count / Low avg value – Daily Spender
CUST04089,High Groceries/Fuel ratio – Household User
CUST04090,High txn count / Low avg value – Daily Spender
CUST04091,High txn count / Low avg value – Daily Spender
CUST04092,Low txn count / High avg value – Premium User
CUST04093,Low txn count / High avg value – Premium User
CUST04094,High Travel & Dining – Lifestyle User
CUST04095,Low txn count / High avg value – Premium User
CUST04096,High Groceries/Fuel ratio – Household User
CUST04097,High Groceries/Fuel ratio – Household User
CUST04098,High txn count / Low avg value – Daily Spender
CUST04099,High Groceries/Fuel ratio – Household User
CUST04100,High txn count / Low avg value – Daily Spender
CUST04101,Low txn count / High avg value – Premium User
CUST04102,Low txn count / High avg value – Premium User
CUST04103,Low txn count / High avg value – Premium User
CUST04104,High txn count / Low avg value – Daily Spender
CUST04105,High txn count / Low avg value – Daily Spender
CUST04106,Low Activity – Dormant User
CUST04107,High Groceries/Fuel ratio – Household User
CUST04108,Low Activity – Dormant User
CUST04109,Low txn count / High avg value – Premium User
CUST04110,Low txn count / High avg value – Premium User
CUST04111,Low txn count / High avg value – Premium User
CUST04112,High Groceries/Fuel ratio – Household User
CUST04113,High Groceries/Fuel ratio – Household User
CUST04114,High txn count / Low avg value – Daily Spender
CUST04115,High Travel & Dining – Lifestyle User
CUST04116,High txn count / Low avg value – Daily Spender
CUST04117,Low txn count / High avg value – Premium User
CUST04118,High Groceries/Fuel ratio – Household User
CUST04119,High txn count / Low avg value – Daily Spender
CUST04120,High txn count / Low avg value – Daily Spender
CUST04121,High Groceries/Fuel ratio – Household User
CUST04122,High txn count / Low avg value – Daily Spender
CUST04123,High txn count / Low avg value – Daily Spender
CUST04124,High txn count / Low avg value – Daily Spender
CUST04125,High txn count / Low avg value – Daily Spender
CUST04126,Low Activity – Dormant User
CUST04127,Low txn count / High avg value – Premium User
CUST04128,High txn count / Low avg value – Daily Spender
CUST04129,High Groceries/Fuel ratio – Household User
CUST04130,High txn count / Low avg value – Daily Spender
CUST04131,High Groceries/Fuel ratio – Household User
CUST04132,High txn count / Low avg value – Daily Spender
CUST04133,High txn count / Low avg value – Daily Spender
CUST04134,High Groceries/Fuel ratio – Household User
CUST04135,High Groceries/Fuel ratio – Household User
CUST04136,High txn count / Low avg value – Daily Spender
CUST04137,High txn count / Low avg value – Daily Spender
CUST04138,High txn count / Low avg value – Daily Spender
CUST04139,Low txn count / High avg value – Premium User
CUST04140,High txn count / Low avg value – Daily Spender
CUST04141,High Groceries/Fuel ratio – Household User
CUST04142,High Groceries/Fuel ratio – Household User
CUST04143,High Travel & Dining – Lifestyle User
CUST04144,Low Activity – Dormant User
CUST04145,High txn count / Low avg value – Daily Spender
CUST04146,High Groceries/Fuel ratio – Household User
CUST04147,Low txn count / High avg value – Premium User
CUST04148,High txn count / Low avg value – Daily Spender
CUST04149,High txn count / Low avg value – Daily Spender
CUST04150,High Groceries/Fuel ratio – Household User
CUST04151,High Groceries/Fuel ratio – Household User
CUST04152,High txn count / Low avg value – Daily Spender
CUST04153,High txn count / Low avg value – Daily Spender
CUST04154,High txn count / Low avg value – Daily Spender
CUST04155,High Groceries/Fuel ratio – Household User
CUST04156,Low txn count / High avg value – Premium User
CUST04157,High txn count / Low avg value – Daily Spender
CUST04158,High txn count / Low avg value – Daily Spender
CUST04159,Low txn count / High avg value – Premium User
CUST04160,Low txn count / High avg value – Premium User
CUST04161,High Groceries/Fuel ratio – Household User
CUST04162,Low txn count / High avg value – Premium User
CUST04163,High txn count / Low avg value – Daily Spender
CUST04164,High txn count / Low avg value – Daily Spender
CUST04165,High txn count / Low avg value – Daily Spender
CUST04166,High Groceries/Fuel ratio – Household User
CUST04167,High Groceries/Fuel ratio – Household User
CUST04168,High txn count / Low avg value – Daily Spender
CUST04169,High Groceries/Fuel ratio – Household User
CUST04170,High Groceries/Fuel ratio – Household User
CUST04171,Low txn count / High avg value – Premium User
CUST04172,Low txn count / High avg value – Premium User
CUST04173,Low txn count / High avg value – Premium User
CUST04174,Low txn count / High avg value – Premium User
CUST04175,High txn count / Low avg value – Daily Spender
CUST04176,Low txn count / High avg value – Premium User
CUST04177,Low txn count / High avg value – Premium User
CUST04178,High txn count / Low avg value – Daily Spender
CUST04179,High txn count / Low avg value – Daily Spender
CUST04180,Low txn count / High avg value – Premium User
CUST04181,High txn count / Low avg value – Daily Spender
CUST04182,High txn count / Low avg value – Daily Spender
CUST04183,High txn count / Low avg value – Daily Spender
CUST04184,High Groceries/Fuel ratio – Household User
CUST04185,High txn count / Low avg value – Daily Spender
CUST04186,High Groceries/Fuel ratio – Household User
CUST04187,High Groceries/Fuel ratio – Household User
CUST04188,High txn count / Low avg value – Daily Spender
CUST04189,High txn count / Low avg value – Daily Spender
CUST04190,High txn count / Low avg value – Daily Spender
CUST04191,High txn count / Low avg value – Daily Spender
CUST04192,Low txn count / High avg value – Premium User
CUST04193,High txn count / Low avg value – Daily Spender
CUST04194,High txn count / Low avg value – Daily Spender
CUST04195,High Groceries/Fuel ratio – Household User
CUST04196,High Groceries/Fuel ratio – Household User
CUST04197,High txn count / Low avg value – Daily Spender
CUST04198,Low txn count / High avg value – Premium User
CUST04199,High txn count / Low avg value – Daily Spender
CUST04200,High txn count / Low avg value – Daily Spender
CUST04201,High Groceries/Fuel ratio – Household User
CUST04202,High Groceries/Fuel ratio – Household User
CUST04203,Low Activity – Dormant User
CUST04204,High Groceries/Fuel ratio – Household User
CUST04205,High Groceries/Fuel ratio – Household User
CUST04206,Low txn count / High avg value – Premium User
CUST04207,Low txn count / High avg value – Premium User
CUST04208,High Groceries/Fuel ratio – Household User
CUST04209,High Groceries/Fuel ratio – Household User
CUST04210,High Groceries/Fuel ratio – Household User
CUST04211,Low txn count / High avg value – Premium User
CUST04212,Low txn count / High avg value – Premium User
CUST04213,High Groceries/Fuel ratio – Household User
CUST04214,High txn count / Low avg value – Daily Spender
CUST04215,High txn count / Low avg value – Daily Spender
CUST04216,High Groceries/Fuel ratio – Household User
CUST04217,Low txn count / High avg value – Premium User
CUST04218,High txn count / Low avg value – Daily Spender
CUST04219,High txn count / Low avg value – Daily Spender
CUST04220,High txn count / Low avg value – Daily Spender
CUST04221,High txn count / Low avg value – Daily Spender
CUST04222,High txn count / Low avg value – Daily Spender
CUST04223,Low txn count / High avg value – Premium User
CUST04224,Low txn count / High avg value – Premium User
CUST04225,High txn count / Low avg value – Daily Spender
CUST04226,High Travel & Dining – Lifestyle User
CUST04227,High txn count / Low avg value – Daily Spender
CUST04228,Low txn count / High avg value – Premium User
CUST04229,High Groceries/Fuel ratio – Household User
CUST04230,High txn count / Low avg value – Daily Spender
CUST04231,High Groceries/Fuel ratio – Household User
CUST04232,High txn count / Low avg value – Daily Spender
CUST04233,Low txn count / High avg value – Premium User
CUST04234,High Groceries/Fuel ratio – Household User
CUST04235,High txn count / Low avg value – Daily Spender
CUST04236,High Groceries/Fuel ratio – Household User
CUST04237,High txn count / Low avg value – Daily Spender
CUST04238,High txn count / Low avg value – Daily Spender
CUST04239,High txn count / Low avg value – Daily Spender
CUST04240,High txn count / Low avg value – Daily Spender
CUST04241,High txn count / Low avg value – Daily Spender
CUST04242,High txn count / Low avg value – Daily Spender
CUST04243,Low txn count / High avg value – Premium User
CUST04244,Low txn count / High avg value – Premium User
CUST04245,High Travel & Dining – Lifestyle User
CUST04246,High txn count / Low avg value – Daily Spender
CUST04247,High Groceries/Fuel ratio – Household User
CUST04248,Low txn count / High avg value – Premium User
CUST04249,Low txn count / High avg value – Premium User
CUST04250,High txn count / Low avg value – Daily Spender
CUST04251,High Groceries/Fuel ratio – Household User
CUST04252,High txn count / Low avg value – Daily Spender
CUST04253,Low txn count / High avg value – Premium User
CUST04254,High Groceries/Fuel ratio – Household User
CUST04255,High txn count / Low avg value – Daily Spender
CUST04256,Low txn count / High avg value – Premium User
CUST04257,High Groceries/Fuel ratio – Household User
CUST04258,High txn count / Low avg value – Daily Spender
CUST04259,Low txn count / High avg value – Premium User
CUST04260,High Groceries/Fuel ratio – Household User
CUST04261,Low txn count / High avg value – Premium User
CUST04262,Low txn count / High avg value – Premium User
CUST04263,High txn count / Low avg value – Daily Spender
CUST04264,High txn count / Low avg value – Daily Spender
CUST04265,Low txn count / High avg value – Premium User
CUST04266,High txn count / Low avg value – Daily Spender
CUST04267,High Groceries/Fuel ratio – Household User
CUST04268,High Travel & Dining – Lifestyle User
CUST04269,High txn count / Low avg value – Daily Spender
CUST04270,High txn count / Low avg value – Daily Spender
CUST04271,High txn count / Low avg value – Daily Spender
CUST04272,High Groceries/Fuel ratio – Household User
CUST04273,High Groceries/Fuel ratio – Household User
CUST04274,High txn count / Low avg value – Daily Spender
CUST04275,Low txn count / High avg value – Premium User
CUST04276,Low txn count / High avg value – Premium User
CUST04277,High txn count / Low avg value – Daily Spender
CUST04278,High Groceries/Fuel ratio – Household User
CUST04279,High txn count / Low avg value – Daily Spender
CUST04280,High Groceries/Fuel ratio – Household User
CUST04281,High txn count / Low avg value – Daily Spender
CUST04282,High Groceries/Fuel ratio – Household User
CUST04283,High Groceries/Fuel ratio – Household User
CUST04284,Low txn count / High avg value – Premium User
CUST04285,Low txn count / High avg value – Premium User
CUST04286,Low txn count / High avg value – Premium User
CUST04287,Low txn count / High avg value – Premium User
CUST04288,High Travel & Dining – Lifestyle User
CUST04289,High txn count / Low avg value – Daily Spender
CUST04290,Low txn count / High avg value – Premium User
CUST04291,High Groceries/Fuel ratio – Household User
CUST04292,High Groceries/Fuel ratio – Household User
CUST04293,High Travel & Dining – Lifestyle User
CUST04294,High txn count / Low avg value – Daily Spender
CUST04295,High txn count / Low avg value – Daily Spender
CUST04296,High Groceries/Fuel ratio – Household User
CUST04297,High Groceries/Fuel ratio – Household User
CUST04298,Low txn count / High avg value – Premium User
CUST04299,Low txn count / High avg value – Premium User
CUST04300,High Groceries/Fuel ratio – Household User
CUST04301,Low txn count / High avg value – Premium User
CUST04302,High txn count / Low avg value – Daily Spender
CUST04303,Low txn count / High avg value – Premium User
CUST04304,High txn count / Low avg value – Daily Spender
CUST04305,High Groceries/Fuel ratio – Household User
CUST04306,Low txn count / High avg value – Premium User
CUST04307,High txn count / Low avg value – Daily Spender
CUST04308,High txn count / Low avg value – Daily Spender
CUST04309,High txn count / Low avg value – Daily Spender
CUST04310,High txn count / Low avg value – Daily Spender
CUST04311,Low txn count / High avg value – Premium User
CUST04312,High Groceries/Fuel ratio – Household User
CUST04313,Low Activity – Dormant User
CUST04314,Low txn count / High avg value – Premium User
CUST04315,High Groceries/Fuel ratio – Household User
CUST04316,High txn count / Low avg value – Daily Spender
CUST04317,High Groceries/Fuel ratio – Household User
CUST04318,Low txn count / High avg value – Premium User
CUST04319,High Groceries/Fuel ratio – Household User
CUST04320,Low txn count / High avg value – Premium User
CUST04321,Low txn count / High avg value – Premium User
CUST04322,High txn count / Low avg value – Daily Spender
CUST04323,Low txn count / High avg value – Premium User
CUST04324,Low txn count / High avg value – Premium User
CUST04325,Low txn count / High avg value – Premium User
CUST04326,High Groceries/Fuel ratio – Household User
CUST04327,High txn count / Low avg value – Daily Spender
CUST04328,High Groceries/Fuel ratio – Household User
CUST04329,High txn count / Low avg value – Daily Spender
CUST04330,High txn count / Low avg value – Daily Spender
CUST04331,High Groceries/Fuel ratio – Household User
CUST04332,Low txn count / High avg value – Premium User
CUST04333,High txn count / Low avg value – Daily Spender
CUST04334,High txn count / Low avg value – Daily Spender
CUST04335,High Groceries/Fuel ratio – Household User
CUST04336,Low txn count / High avg value – Premium User
CUST04337,Low txn count / High avg value – Premium User
CUST04338,High txn count / Low avg value – Daily Spender
CUST04339,High Groceries/Fuel ratio – Household User
CUST04340,Low txn count / High avg value – Premium User
CUST04341,High Groceries/Fuel ratio – Household User
CUST04342,High txn count / Low avg value – Daily Spender
CUST04343,High txn count / Low avg value – Daily Spender
CUST04344,High Groceries/Fuel ratio – Household User
CUST04345,High txn count / Low avg value – Daily Spender
CUST04346,High txn count / Low avg value – Daily Spender
CUST04347,Low txn count / High avg value – Premium User
CUST04348,High txn count / Low avg value – Daily Spender
CUST04349,High txn count / Low avg value – Daily Spender
CUST04350,High txn count / Low avg value – Daily Spender
CUST04351,High Groceries/Fuel ratio – Household User
CUST04352,Low txn count / High avg value – Premium User
CUST04353,High txn count / Low avg value – Daily Spender
CUST04354,High Groceries/Fuel ratio – Household User
CUST04355,High txn count / Low avg value – Daily Spender
CUST04356,High Groceries/Fuel ratio – Household User
CUST04357,High txn count / Low avg value – Daily Spender
CUST04358,Low txn count / High avg value – Premium User
CUST04359,High Groceries/Fuel ratio – Household User
CUST04360,Low txn count / High avg value – Premium User
CUST04361,High txn count / Low avg value – Daily Spender
CUST04362,High txn count / Low avg value – Daily Spender
CUST04363,Low txn count / High avg value – Premium User
CUST04364,High Groceries/Fuel ratio – Household User
CUST04365,High txn count / Low avg value – Daily Spender
CUST04366,High Groceries/Fuel ratio – Household User
CUST04367,Low txn count / High avg value – Premium User
CUST04368,High Groceries/Fuel ratio – Household User
CUST04369,High Groceries/Fuel ratio – Household User
CUST04370,High Groceries/Fuel ratio – Household User
CUST04371,High txn count / Low avg value – Daily Spender
CUST04372,High Groceries/Fuel ratio – Household User
CUST04373,High txn count / Low avg value – Daily Spender
CUST04374,Low txn count / High avg value – Premium User
CUST04375,Low txn count / High avg value – Premium User
CUST04376,High txn count / Low avg value – Daily Spender
CUST04377,High Travel & Dining – Lifestyle User
CUST04378,High Groceries/Fuel ratio – Household User
CUST04379,Low txn count / High avg value – Premium User
CUST04380,High Groceries/Fuel ratio – Household User
CUST04381,High Groceries/Fuel ratio – Household User
CUST04382,Low txn count / High avg value – Premium User
CUST04383,Low txn count / High avg value – Premium User
CUST04384,Low txn count / High avg value – Premium User
CUST04385,Low txn count / High avg value – Premium User
CUST04386,Low Activity – Dormant User
CUST04387,High Groceries/Fuel ratio – Household User
CUST04388,High Groceries/Fuel ratio – Household User
CUST04389,High Groceries/Fuel ratio – Household User
CUST04390,High Groceries/Fuel ratio – Household User
CUST04391,High Groceries/Fuel ratio – Household User
CUST04392,High txn count / Low avg value – Daily Spender
CUST04393,High Groceries/Fuel ratio – Household User
CUST04394,High txn count / Low avg value – Daily Spender
CUST04395,High txn count / Low avg value – Daily Spender
CUST04396,High txn count / Low avg value – Daily Spender
CUST04397,High Groceries/Fuel ratio – Household User
CUST04398,High Groceries/Fuel ratio – Household User
CUST04399,High Groceries/Fuel ratio – Household User
CUST04400,High Groceries/Fuel ratio – Household User
CUST04401,Low txn count / High avg value – Premium User
CUST04402,High Groceries/Fuel ratio – Household User
CUST04403,High txn count / Low avg value – Daily Spender
CUST04404,Low txn count / High avg value – Premium User
CUST04405,High txn count / Low avg value – Daily Spender
CUST04406,Low txn count / High avg value – Premium User
CUST04407,Low txn count / High avg value – Premium User
CUST04408,High txn count / Low avg value – Daily Spender
CUST04409,Low txn count / High avg value – Premium User
CUST04410,High Groceries/Fuel ratio – Household User
CUST04411,High Groceries/Fuel ratio – Household User
CUST04412,High txn count / Low avg value – Daily Spender
CUST04413,High txn count / Low avg value – Daily Spender
CUST04414,Low txn count / High avg value – Premium User
CUST04415,Low txn count / High avg value – Premium User
CUST04416,Low txn count / High avg value – Premium User
CUST04417,High Groceries/Fuel ratio – Household User
CUST04418,High txn count / Low avg value – Daily Spender
CUST04419,High Groceries/Fuel ratio – Household User
CUST04420,High Groceries/Fuel ratio – Household User
CUST04421,High Travel & Dining – Lifestyle User
CUST04422,Low txn count / High avg value – Premium User
CUST04423,High txn count / Low avg value – Daily Spender
CUST04424,High txn count / Low avg value – Daily Spender
CUST04425,High txn count / Low avg value – Daily Spender
CUST04426,High Groceries/Fuel ratio – Household User
CUST04427,High Groceries/Fuel ratio – Household User
CUST04428,High Groceries/Fuel ratio – Household User
CUST04429,High txn count / Low avg value – Daily Spender
CUST04430,High txn count / Low avg value – Daily Spender
CUST04431,Low txn count / High avg value – Premium User
CUST04432,Low txn count / High avg value – Premium User
CUST04433,High txn count / Low avg value – Daily Spender
CUST04434,High Groceries/Fuel ratio – Household User
CUST04435,High txn count / Low avg value – Daily Spender
CUST04436,High txn count / Low avg value – Daily Spender
CUST04437,High txn count / Low avg value – Daily Spender
CUST04438,Low txn count / High avg value – Premium User
CUST04439,High Groceries/Fuel ratio – Household User
CUST04440,Low txn count / High avg value – Premium User
CUST04441,Low txn count / High avg value – Premium User
CUST04442,High Groceries/Fuel ratio – Household User
CUST04443,High txn count / Low avg value – Daily Spender
CUST04444,Low txn count / High avg value – Premium User
CUST04445,Low txn count / High avg value – Premium User
CUST04446,High Groceries/Fuel ratio – Household User
CUST04447,High txn count / Low avg value – Daily Spender
CUST04448,High txn count / Low avg value – Daily Spender
CUST04449,High txn count / Low avg value – Daily Spender
CUST04450,Low txn count / High avg value – Premium User
CUST04451,Low txn count / High avg value – Premium User
CUST04452,High Travel & Dining – Lifestyle User
CUST04453,Low txn count / High avg value – Premium User
CUST04454,High txn count / Low avg value – Daily Spender
CUST04455,High Groceries/Fuel ratio – Household User
CUST04456,High txn count / Low avg value – Daily Spender
CUST04457,High Groceries/Fuel ratio – Household User
CUST04458,Low txn count / High avg value – Premium User
CUST04459,Low txn count / High avg value – Premium User
CUST04460,Low txn count / High avg value – Premium User
CUST04461,Low txn count / High avg value – Premium User
CUST04462,High txn count / Low avg value – Daily Spender
CUST04463,High Groceries/Fuel ratio – Household User
CUST04464,High txn count / Low avg value – Daily Spender
CUST04465,High txn count / Low avg value – Daily Spender
CUST04466,High Groceries/Fuel ratio – Household User
CUST04467,High Groceries/Fuel ratio – Household User
CUST04468,High txn count / Low avg value – Daily Spender
CUST04469,High txn count / Low avg value – Daily Spender
CUST04470,Low txn count / High avg value – Premium User
CUST04471,Low Activity – Dormant User
CUST04472,High Groceries/Fuel ratio – Household User
CUST04473,High txn count / Low avg value – Daily Spender
CUST04474,High txn count / Low avg value – Daily Spender
CUST04475,Low txn count / High avg value – Premium User
CUST04476,Low txn count / High avg value – Premium User
CUST04477,High txn count / Low avg value – Daily Spender
CUST04478,High Groceries/Fuel ratio – Household User
CUST04479,Low txn count / High avg value – Premium User
CUST04480,High Groceries/Fuel ratio – Household User
CUST04481,Low txn count / High avg value – Premium User
CUST04482,Low txn count / High avg value – Premium User
CUST04483,Low txn count / High avg value – Premium User
CUST04484,High Groceries/Fuel ratio – Household User
CUST04485,High txn count / Low avg value – Daily Spender
CUST04486,High Groceries/Fuel ratio – Household User
CUST04487,High txn count / Low avg value – Daily Spender
CUST04488,High txn count / Low avg value – Daily Spender
CUST04489,Low txn count / High avg value – Premium User
CUST04490,High txn count / Low avg value – Daily Spender
CUST04491,High txn count / Low avg value – Daily Spender
CUST04492,Low txn count / High avg value – Premium User
CUST04493,High txn count / Low avg value – Daily Spender
CUST04494,High txn count / Low avg value – Daily Spender
CUST04495,High txn count / Low avg value – Daily Spender
CUST04496,Low txn count / High avg value – Premium User
CUST04497,High Groceries/Fuel ratio – Household User
CUST04498,High Travel & Dining – Lifestyle User
CUST04499,Low txn count / High avg value – Premium User
CUST04500,High Groceries/Fuel ratio – Household User
CUST04501,Low txn count / High avg value – Premium User
CUST04502,High txn count / Low avg value – Daily Spender
CUST04503,High Groceries/Fuel ratio – Household User
CUST04504,Low txn count / High avg value – Premium User
CUST04505,High txn count / Low avg value – Daily Spender
CUST04506,High txn count / Low avg value – Daily Spender
CUST04507,High Groceries/Fuel ratio – Household User
CUST04508,Low txn count / High avg value – Premium User
CUST04509,High txn count / Low avg value – Daily Spender
CUST04510,High Groceries/Fuel ratio – Household User
CUST04511,Low txn count / High avg value – Premium User
CUST04512,High Groceries/Fuel ratio – Household User
CUST04513,High txn count / Low avg value – Daily Spender
CUST04514,Low txn count / High avg value – Premium User
CUST04515,Low txn count / High avg value – Premium User
CUST04516,Low txn count / High avg value – Premium User
CUST04517,High txn count / Low avg value – Daily Spender
CUST04518,High Groceries/Fuel ratio – Household User
CUST04519,High Groceries/Fuel ratio – Household User
CUST04520,High Travel & Dining – Lifestyle User
CUST04521,Low txn count / High avg value – Premium User
CUST04522,Low txn count / High avg value – Premium User
CUST04523,Low txn count / High avg value – Premium User
CUST04524,High txn count / Low avg value – Daily Spender
CUST04525,Low txn count / High avg value – Premium User
CUST04526,High txn count / Low avg value – Daily Spender
CUST04527,High txn count / Low avg value – Daily Spender
CUST04528,Low txn count / High avg value – Premium User
CUST04529,High Groceries/Fuel ratio – Household User
CUST04530,High txn count / Low avg value – Daily Spender
CUST04531,High Groceries/Fuel ratio – Household User
CUST04532,High Groceries/Fuel ratio – Household User
CUST04533,High txn count / Low avg value – Daily Spender
CUST04534,Low txn count / High avg value – Premium User
CUST04535,Low txn count / High avg value – Premium User
CUST04536,Low txn count / High avg value – Premium User
CUST04537,High txn count / Low avg value – Daily Spender
CUST04538,High Groceries/Fuel ratio – Household User
CUST04539,High Groceries/Fuel ratio – Household User
CUST04540,High Groceries/Fuel ratio – Household User
CUST04541,Low txn count / High avg value – Premium User
CUST04542,High Groceries/Fuel ratio – Household User
CUST04543,High txn count / Low avg value – Daily Spender
CUST04544,High Groceries/Fuel ratio – Household User
CUST04545,Low txn count / High avg value – Premium User
CUST04546,High Groceries/Fuel ratio – Household User
CUST04547,High txn count / Low avg value – Daily Spender
CUST04548,High txn count / Low avg value – Daily Spender
CUST04549,High txn count / Low avg value – Daily Spender
CUST04550,Low txn count / High avg value – Premium User
CUST04551,High Groceries/Fuel ratio – Household User
CUST04552,High Groceries/Fuel ratio – Household User
CUST04553,Low Activity – Dormant User
CUST04554,Low txn count / High avg value – Premium User
CUST04555,Low txn count / High avg value – Premium User
CUST04556,High txn count / Low avg value – Daily Spender
CUST04557,High txn count / Low avg value – Daily Spender
CUST04558,Low txn count / High avg value – Premium User
CUST04559,High Travel & Dining – Lifestyle User
CUST04560,High txn count / Low avg value – Daily Spender
CUST04561,High txn count / Low avg value – Daily Spender
CUST04562,Low txn count / High avg value – Premium User
CUST04563,High Groceries/Fuel ratio – Household User
CUST04564,High Groceries/Fuel ratio – Household User
CUST04565,High txn count / Low avg value – Daily Spender
CUST04566,High txn count / Low avg value – Daily Spender
CUST04567,High Groceries/Fuel ratio – Household User
CUST04568,High Groceries/Fuel ratio – Household User
